,ID,Date,Job Title,Job Location,Hired,Easy Apply
5579,11623962,11/16/19 5:25,DATA QUALITY ANALYST,"Austin, TX",False,False
5580,11623985,4/9/19 10:33,ECOMMERCE DATA ANALYST,"Wayne, PA",False,False
5581,11623986,5/25/19 9:00,QA DATA ANALYST,"Chicago, IL",False,False
5582,11623991,10/16/19 10:23,TECHNICAL DATA ANALYST,"Irving, TX",False,False
5583,11624009,3/31/19 19:30,BUSINESS DATA ANALYST,"Norfolk, VA",True,False
5584,11624022,10/13/19 23:45,DATA QUALITY ANALYST,"Philadelphia, PA",True,False
5585,11624025,1/5/19 20:00,BUSINESS DATA ANALYST,"Draper, UT",False,False
5586,11624031,8/4/19 13:00,TECHNICAL DATA ANALYST,"San Antonio, TX",False,False
5587,11624045,6/28/19 0:46,DATA QUALITY ANALYST,"Charlotte, NC",False,True
5588,11624046,6/29/19 19:45,DATA QUALITY ANALYST,"Indianapolis, IN",False,False
5589,11624055,9/9/19 5:03,MANUFACTURING DATA ANALYST,"New York, NY",False,True
5590,11624090,12/26/19 8:33,BUSINESS DATA ANALYST,"Los Angeles, CA",False,False
5591,11624091,6/17/19 2:45,QA DATA ANALYST,"Chicago, IL",False,False
5592,11624097,8/16/19 17:10,MANUFACTURING DATA ANALYST,"New York, NY",True,True
5593,11624098,11/5/19 9:45,DATA QUALITY ANALYST,"Downers Grove, IL",False,True
5594,11624155,1/21/19 12:00,TECHNICAL DATA ANALYST,"Austin, TX",True,False
5595,11624169,5/21/19 18:00,DATA QUALITY ANALYST,"Salt Lake City, UT",False,True
5596,11624172,1/1/19 16:37,QA DATA ANALYST,"New York, NY",False,False
5597,11624176,4/2/19 9:20,DIGITAL MARKETING DATA ANALYST,"Los Angeles, CA",True,False
5598,11624180,3/6/19 9:30,MANUFACTURING DATA ANALYST,"El Segundo, CA",False,True
5599,11624190,8/3/19 20:15,DATA QUALITY ANALYST,"Philadelphia, PA",False,True
5600,11624204,5/6/19 8:30,TECHNICAL DATA ANALYST,"San Diego, CA",True,False
5601,11624215,1/4/19 18:10,ECOMMERCE DATA ANALYST,"New York, NY",False,False
5602,11624226,12/21/19 13:35,CLINICAL DATA ANALYST,"New York, NY",False,False
5603,11624258,5/30/19 19:30,BUSINESS DATA ANALYST,"Dallas, TX",False,False
5604,11624259,9/7/19 18:50,CLINICAL DATA ANALYST,"Denver, CO",False,False
5605,11624272,6/11/19 14:30,TECHNICAL DATA ANALYST,"New York, NY",False,False
5606,11624274,9/5/19 15:15,BUSINESS DATA ANALYST,"San Francisco, CA",False,False
5607,11624279,5/14/19 0:15,MANUFACTURING DATA ANALYST,"San Francisco, CA",False,True
5608,11624287,11/9/19 14:20,DIGITAL MARKETING DATA ANALYST,"Malvern, PA",True,False
5609,11624305,9/22/19 22:30,BUSINESS DATA ANALYST,"Dallas, TX",False,False
5610,11624309,7/24/19 7:45,DATA QUALITY ANALYST,"New York, NY",False,True
5611,11624329,9/23/19 21:35,BUSINESS DATA ANALYST,"Sunnyvale, CA",False,False
5612,11624333,3/19/19 21:03,ECOMMERCE DATA ANALYST,"Austin, TX",False,False
5613,11624334,9/11/19 13:47,DIGITAL MARKETING DATA ANALYST,"New York, NY",True,False
5614,11624339,9/17/19 11:45,QA DATA ANALYST,"Houston, TX",False,False
5615,11624367,11/25/19 17:35,TECHNICAL DATA ANALYST,"New York, NY",False,False
5616,11624383,6/2/19 22:49,PRODUCT DATA ANALYST,"Austin, TX",True,False
5617,11624384,1/6/19 2:28,DATA QUALITY ANALYST,"Smithfield, VA",False,True
5618,11624386,4/9/19 17:20,BUSINESS DATA ANALYST,"Wilmington, DE",False,False
5619,11624404,2/20/19 9:45,BUSINESS DATA ANALYST,"Columbus, OH",False,False
5620,11624406,7/13/19 12:28,DATA QUALITY ANALYST,"San Antonio, TX",False,True
5621,11624407,4/5/19 17:00,ECOMMERCE DATA ANALYST,"Chicago, IL",False,False
5622,11624415,1/6/19 20:07,LOAN DATA ANALYST,"Los Angeles, CA",False,False
5623,11624432,7/6/19 11:38,DATA QUALITY ANALYST,"Los Angeles, CA",False,False
5624,11624434,5/26/19 13:30,LOAN DATA ANALYST,"Houston, TX",False,False
5625,11624441,7/21/19 7:00,LOAN DATA ANALYST,"San Mateo, CA",False,False
5626,11624445,6/23/19 13:15,DATA QUALITY ANALYST,"Irving, TX",False,True
5627,11624446,5/23/19 11:40,DATA QUALITY ANALYST,"Los Angeles, CA",False,True
5628,11624481,10/24/19 7:55,MANUFACTURING DATA ANALYST,"San Francisco, CA",False,True
5629,11624510,5/19/19 11:56,BUSINESS DATA ANALYST,"New York, NY",False,True
5630,11624515,6/22/19 19:00,DATA QUALITY ANALYST,"Plano, TX",False,False
5631,11624520,8/23/19 20:00,DATA QUALITY ANALYST,"Chicago, IL",False,True
5632,11624533,10/17/19 14:00,ECOMMERCE DATA ANALYST,"Irving, TX",False,False
5633,11624547,8/1/19 18:10,LOAN DATA ANALYST,"Houston, TX",True,False
5634,11624560,7/26/19 21:00,ECOMMERCE DATA ANALYST,"Jersey City, NJ",False,False
5635,11624567,4/25/19 18:13,DATA QUALITY ANALYST,"New York, NY",False,False
5636,11624572,12/26/19 7:45,QA DATA ANALYST,"Los Angeles, CA",False,False
5637,11624623,5/8/19 21:30,ECOMMERCE DATA ANALYST,"Santa Clara, CA",True,True
5638,11624629,11/11/19 14:11,DATA QUALITY ANALYST,"Irving, TX",False,True
5639,11624640,2/15/19 10:20,DATA QUALITY ANALYST,"Dallas, TX",False,True
5640,11624667,3/5/19 12:30,TECHNICAL DATA ANALYST,"El Segundo, CA",False,False
5641,11624672,3/5/19 22:15,BUSINESS DATA ANALYST,"Los Angeles, CA",False,False
5642,11624675,11/13/19 18:00,DATA QUALITY ANALYST,"San Jose, CA",False,False
5643,11624682,12/24/19 9:00,RESEARCH DATA ANALYST,"Draper, UT",False,False
5644,11624691,4/18/19 20:04,DATA QUALITY ANALYST,"San Francisco, CA",False,True
5645,11624693,9/24/19 18:00,BUSINESS DATA ANALYST,"San Jose, CA",False,False
5646,11624708,5/3/19 2:00,ECOMMERCE DATA ANALYST,"Houston, TX",False,False
5647,11624728,10/29/19 15:15,DATA QUALITY ANALYST,"Jersey City, NJ",True,False
5648,11624735,10/2/19 16:28,BUSINESS DATA ANALYST,"New York, NY",False,False
5649,11624738,9/1/19 23:15,CLINICAL DATA ANALYST,"Austin, TX",False,False
5650,11624757,8/19/19 23:30,TECHNICAL DATA ANALYST,"Brooklyn, NY",False,True
5651,11624765,1/13/19 2:20,BUSINESS DATA ANALYST,"Blue Bell, PA",False,False
5652,11624772,8/23/19 18:30,TECHNICAL DATA ANALYST,"Chicago, IL",False,False
5653,11624794,12/6/19 0:01,DIGITAL MARKETING DATA ANALYST,"Philadelphia, PA",True,False
5654,11624800,2/4/19 1:15,BUSINESS DATA ANALYST,"New York, NY",False,False
5655,11624801,8/19/19 14:30,BUSINESS DATA ANALYST,"New York, NY",False,False
5656,11624825,9/5/19 7:30,ECOMMERCE DATA ANALYST,"Foster City, CA",False,True
5657,11624830,7/26/19 13:08,BUSINESS DATA ANALYST,"New York, NY",False,False
5658,11624838,11/8/19 21:10,DIGITAL MARKETING DATA ANALYST,"Wilmington, DE",True,False
5659,11624844,3/5/19 12:22,DATA QUALITY ANALYST,"El Segundo, CA",True,True
5660,11624866,6/29/19 10:00,QA DATA ANALYST,"San Francisco, CA",False,False
5661,11624873,8/6/19 7:55,DATA QUALITY ANALYST,"Dallas, TX",False,False
5662,11624902,3/10/19 23:59,DIGITAL MARKETING DATA ANALYST,"Houston, TX",True,False
5663,11624904,10/16/19 10:48,DATA QUALITY ANALYST,"Dallas, TX",False,False
5664,11624914,8/9/19 9:00,DATA QUALITY ANALYST,"Austin, TX",False,False
5665,11624951,10/26/19 10:29,ECOMMERCE DATA ANALYST,"Broomfield, CO",False,False
5666,11624953,3/21/19 22:10,BUSINESS DATA ANALYST,"Charlotte, NC",False,False
5667,11624968,1/18/19 23:25,DATA QUALITY ANALYST,"Menlo Park, CA",False,True
5668,11624977,9/18/19 15:00,BUSINESS DATA ANALYST,"Scottsdale, AZ",True,False
5669,11624979,7/3/19 12:00,DIGITAL MARKETING DATA ANALYST,"South Plainfield, NJ",True,False
5670,11624981,3/3/19 22:00,FRAUD DATA ANALYST,"Sandy, UT",False,False
5671,11624989,6/11/19 10:20,DIGITAL MARKETING DATA ANALYST,"New York, NY",True,False
5672,11624996,11/4/19 0:00,DATA QUALITY ANALYST,"Burbank, CA",False,True
5673,11624999,12/2/19 0:05,ECOMMERCE DATA ANALYST,"Chicago, IL",False,False
5674,11625001,9/11/19 13:49,BUSINESS DATA ANALYST,"New York, NY",False,False
5675,11625038,4/27/19 12:50,QA DATA ANALYST,"Portsmouth, VA",True,False
5676,11625044,6/1/19 15:55,LOAN DATA ANALYST,"San Jose, CA",True,False
5677,11625053,11/3/19 16:58,DATA QUALITY ANALYST,"El Segundo, CA",False,True
5678,11625058,4/7/19 23:00,QA DATA ANALYST,"DC Ranch, AZ",False,False
5679,11625066,11/24/19 19:16,ECOMMERCE DATA ANALYST,"New York, NY",False,False
5680,11625071,4/4/19 11:34,DATA QUALITY ANALYST,"Chicago, IL",False,True
5681,11625073,10/14/19 19:45,DIGITAL MARKETING DATA ANALYST,"San Antonio, TX",True,False
5682,11625097,5/18/19 12:50,TECHNICAL DATA ANALYST,"New York, NY",False,False
5683,11625113,1/28/19 12:00,DATA QUALITY ANALYST,"Greenwood Village, Arapahoe, CO",False,False
5684,11625120,1/4/19 12:52,BUSINESS DATA ANALYST,"New York, NY",False,False
5685,11625122,7/21/19 17:45,DATA QUALITY ANALYST,"San Francisco, CA",True,False
5686,11625125,8/31/19 18:31,MANUFACTURING DATA ANALYST,"San Jose, CA",False,False
5687,11625174,5/4/19 12:20,BUSINESS DATA ANALYST,"Horsham, PA",False,False
5688,11625180,1/11/19 4:40,BUSINESS DATA ANALYST,"Houston, TX",True,False
5689,11625190,8/27/19 0:00,BUSINESS DATA ANALYST,"Philadelphia, PA",False,False
5690,11625202,10/17/19 8:50,DATA QUALITY ANALYST,"Plano, TX",False,False
5691,11625240,6/30/19 20:19,MANUFACTURING DATA ANALYST,"Greenwood Village, Arapahoe, CO",True,False
5692,11625241,6/2/19 21:30,DATA QUALITY ANALYST,"Austin, TX",False,True
5693,11625249,10/5/19 7:00,QA DATA ANALYST,"New York, NY",False,False
5694,11625257,3/24/19 11:00,SALES DATA ANALYST,"Issaquah, WA",True,False
5695,11625259,10/13/19 19:00,DATA QUALITY ANALYST,"Philadelphia, PA",False,False
5696,11625262,1/24/19 10:25,DATA QUALITY ANALYST,"San Francisco, CA",True,False
5697,11625287,12/10/19 22:11,ECOMMERCE DATA ANALYST,"East Palo Alto, CA",False,False
5698,11625299,4/25/19 12:06,MANUFACTURING DATA ANALYST,"New York, NY",False,False
5699,11625305,3/8/19 12:10,FRAUD DATA ANALYST,"Chicago, IL",False,False
5700,11625310,7/1/19 6:30,DIGITAL MARKETING DATA ANALYST,"Greenwood Village, Arapahoe, CO",True,False
5701,11625322,4/16/19 20:20,RESEARCH DATA ANALYST,"Charlotte, NC",False,False
5702,11625333,10/21/19 13:54,ECOMMERCE DATA ANALYST,"Columbus, OH",False,False
5703,11625346,7/10/19 9:00,DATA QUALITY ANALYST,"Houston, TX",True,False
5704,11625385,9/23/19 10:30,DIGITAL MARKETING DATA ANALYST,"Plano, TX",True,False
5705,11625406,8/30/19 19:23,DATA QUALITY ANALYST,"Irving, TX",False,False
5706,11625416,1/13/19 18:01,DIGITAL MARKETING DATA ANALYST,"Philadelphia, PA",True,False
5707,11625427,10/2/19 16:20,MANUFACTURING DATA ANALYST,"New York, NY",True,False
5708,11625430,9/6/19 23:55,TECHNICAL DATA ANALYST,"Redmond, WA",False,False
5709,11625436,7/3/19 0:01,DATA QUALITY ANALYST,"New York, NY",False,True
5710,11625438,3/31/19 13:00,DATA QUALITY ANALYST,"Lehi, UT",False,True
5711,11625439,3/18/19 15:00,DATA QUALITY ANALYST,"Santa Clara, CA",False,True
5712,11625466,12/1/19 17:00,ECOMMERCE DATA ANALYST,"Chicago, IL",False,False
5713,11625473,3/28/19 14:45,BUSINESS DATA ANALYST,"New York, NY",False,False
5714,11625477,5/31/19 12:12,ECOMMERCE DATA ANALYST,"Plano, TX",False,False
5715,11625483,10/28/19 9:11,DATA GOVERNANCE ANALYST,"New York, NY",False,False
5716,11625485,1/31/19 2:00,TECHNICAL DATA ANALYST,"New York, NY",True,False
5717,11625487,7/20/19 21:30,DIGITAL MARKETING DATA ANALYST,"San Francisco, CA",True,False
5718,11625490,8/5/19 1:00,DATA QUALITY ANALYST,"San Diego, CA",False,True
5719,11625495,9/22/19 9:50,DATA GOVERNANCE ANALYST,"Grapevine, TX",False,False
5720,11625527,7/19/19 16:30,DATA QUALITY ANALYST,"Charlotte, NC",True,True
5721,11625537,7/28/19 0:15,TECHNICAL DATA ANALYST,"Salt Lake City, UT",False,False
5722,11625557,5/24/19 14:42,ECOMMERCE DATA ANALYST,"Gardena, CA",False,True
5723,11625566,11/15/19 15:00,TECHNICAL DATA ANALYST,"Pleasanton, CA",False,False
5724,11625580,3/5/19 10:42,DATA QUALITY ANALYST,"Los Angeles, CA",False,True
5725,11625586,3/31/19 1:00,DIGITAL MARKETING DATA ANALYST,"West Orange, NJ",True,False
5726,11625606,11/13/19 10:35,BUSINESS DATA ANALYST,"Plano, TX",False,False
5727,11625612,6/27/19 1:00,CLINICAL DATA ANALYST,"Charlotte, NC",False,False
5728,11625614,8/16/19 21:40,ECOMMERCE DATA ANALYST,"New York, NY",False,False
5729,11625622,12/30/19 22:00,MANUFACTURING DATA ANALYST,"Tempe, AZ",True,False
5730,11625623,7/8/19 8:10,MANUFACTURING DATA ANALYST,"Chicago, IL",False,True
5731,11625624,8/11/19 7:23,CLINICAL DATA ANALYST,"Fort Mill, SC",False,False
5732,11625628,5/25/19 3:19,DATA QUALITY ANALYST,"Rolling Meadows, IL",False,False
5733,11625630,12/7/19 0:01,ECOMMERCE DATA ANALYST,"San Antonio, TX",False,False
5734,11625642,6/25/19 14:14,PRODUCT DATA ANALYST,"Austin, TX",True,False
5735,11625673,10/4/19 5:00,ECOMMERCE DATA ANALYST,"New York, NY",False,False
5736,11625677,8/1/19 6:00,MANUFACTURING DATA ANALYST,"Deerfield, IL",False,True
5737,11625699,2/15/19 0:00,DATA QUALITY ANALYST,"Plano, TX",True,True
5738,11625720,4/14/19 20:08,BUSINESS DATA ANALYST,"Austin, TX",False,False
5739,11625723,4/6/19 19:47,ECOMMERCE DATA ANALYST,"Houston, TX",False,False
5740,11625731,5/16/19 9:00,TECHNICAL DATA ANALYST,"Denver, CO",True,True
5741,11625761,9/14/19 23:49,DATA QUALITY ANALYST,"Los Angeles, CA",False,False
5742,11625767,9/10/19 8:40,BUSINESS DATA ANALYST,"Newark, NJ",False,False
5743,11625800,9/3/19 12:00,MANUFACTURING DATA ANALYST,"Charlotte, NC",False,True
5744,11625805,5/13/19 18:49,BUSINESS DATA ANALYST,"Marin City, CA",False,False
5745,11625817,7/5/19 15:29,DATA QUALITY ANALYST,"Salt Lake City, UT",True,True
5746,11625864,2/22/19 16:30,DATA QUALITY ANALYST,"San Mateo, CA",False,False
5747,11625867,5/20/19 13:35,DIGITAL MARKETING DATA ANALYST,"New York, NY",True,False
5748,11625869,5/2/19 16:30,MANUFACTURING DATA ANALYST,"Houston, TX",True,False
5749,11625887,11/3/19 22:40,TECHNICAL DATA ANALYST,"Arcadia, CA",False,False
5750,11625892,3/11/19 22:00,LOAN DATA ANALYST,"Phoenix, AZ",True,False
5751,11625915,5/11/19 11:40,TECHNICAL DATA ANALYST,"Fort Worth, TX",False,False
5752,11625916,6/8/19 16:50,TECHNICAL DATA ANALYST,"Aurora, CO",False,False
5753,11625978,3/17/19 3:00,DATA GOVERNANCE ANALYST,"Redwood City, CA",False,False
5754,11625991,1/10/19 15:03,DATA QUALITY ANALYST,"Chicago, IL",False,True
5755,11626018,1/15/19 16:16,DATA QUALITY ANALYST,"San Diego, CA",False,False
5756,11626066,12/2/19 18:56,BUSINESS DATA ANALYST,"Chicago, IL",False,False
5757,11626067,2/21/19 0:01,DIGITAL MARKETING DATA ANALYST,"Charlotte, NC",True,False
5758,11626085,7/1/19 3:15,BUSINESS DATA ANALYST,"Denver, CO",False,False
5759,11626115,6/27/19 20:57,DATA QUALITY ANALYST,"Charlotte, NC",True,False
5760,11626117,4/6/19 23:40,BUSINESS DATA ANALYST,"Houston, TX",False,False
5761,11626119,9/15/19 3:51,TECHNICAL DATA ANALYST,"El Segundo, CA",False,True
5762,11626121,6/17/19 17:00,TECHNICAL DATA ANALYST,"Northfield, IL",False,False
5763,11626127,10/16/19 2:00,CREDIT DATA ANALYST,"Dallas, TX",True,False
5764,11626139,7/26/19 22:31,TECHNICAL DATA ANALYST,"New York, NY",True,False
5765,11626150,8/13/19 3:30,DATA QUALITY ANALYST,"San Francisco, CA",True,True
5766,11626154,10/11/19 20:30,PRODUCT DATA ANALYST,"Houston, TX",True,False
5767,11626162,1/11/19 15:00,DATA QUALITY ANALYST,"Houston, TX",True,False
5768,11626170,10/15/19 19:19,LOAN DATA ANALYST,"San Diego, CA",True,False
5769,11626176,8/25/19 0:29,BUSINESS DATA ANALYST,"Houston, TX",False,False
5770,11626183,4/27/19 10:57,DATA QUALITY ANALYST,"Portsmouth, VA",False,True
5771,11626186,12/30/19 13:00,DATA GOVERNANCE ANALYST,"Houston, TX",False,False
5772,11626189,11/11/19 21:17,BUSINESS DATA ANALYST,"Irving, TX",False,False
5773,11626201,1/12/19 18:00,LOAN DATA ANALYST,"Scottsdale, AZ",True,False
5774,11626202,5/28/19 17:21,MANUFACTURING DATA ANALYST,"Horsham, PA",True,False
5775,11626205,12/27/19 20:00,DATA QUALITY ANALYST,"Burbank, CA",False,False
5776,11626210,7/23/19 10:00,BUSINESS DATA ANALYST,"Denver, CO",False,False
5777,11626218,1/23/19 18:30,DIGITAL MARKETING DATA ANALYST,"Mooresville, NC",True,False
5778,11626238,5/26/19 10:54,BUSINESS DATA ANALYST,"Houston, TX",True,False
5779,11626239,4/26/19 23:30,BUSINESS DATA ANALYST,"Lehi, UT",False,False
5780,11626247,8/22/19 15:00,MANUFACTURING DATA ANALYST,"Los Angeles, CA",False,False
5781,11626258,7/21/19 1:00,DATA QUALITY ANALYST,"San Francisco, CA",False,False
5782,11626263,9/5/19 21:05,BUSINESS DATA ANALYST,"San Mateo, CA",False,False
5783,11626270,7/4/19 2:31,LOAN DATA ANALYST,"Jersey City, NJ",True,False
5784,11626274,9/26/19 10:40,ECOMMERCE DATA ANALYST,"Jacksonville, FL",False,False
5785,11626277,7/9/19 21:22,DATA QUALITY ANALYST,"Chicago, IL",True,False
5786,11626278,10/5/19 1:53,PRODUCT DATA ANALYST,"New York, NY",False,False
5787,11626285,12/4/19 16:04,ECOMMERCE DATA ANALYST,"Phoenix, AZ",True,True
5788,11626295,12/26/19 0:18,DATA QUALITY ANALYST,"Anaheim, CA",False,False
5789,11626331,5/30/19 20:00,DATA QUALITY ANALYST,"Irving, TX",False,False
5790,11626346,5/5/19 8:30,DATA QUALITY ANALYST,"Wayne, PA",False,True
5791,11626353,4/16/19 16:45,ECOMMERCE DATA ANALYST,"Charlotte, NC",False,True
5792,11626367,12/21/19 1:56,BUSINESS DATA ANALYST,"New York, NY",False,False
5793,11626369,3/19/19 11:51,DATA QUALITY ANALYST,"Austin, TX",True,True
5794,11626371,4/6/19 4:09,DIGITAL MARKETING DATA ANALYST,"Chicago, IL",True,False
5795,11626374,8/8/19 15:37,DIGITAL MARKETING DATA ANALYST,"Palo Alto, CA",True,False
5796,11626378,2/14/19 22:00,QA DATA ANALYST,"Dallas, TX",False,False
5797,11626399,11/26/19 1:00,PROGRAM DATA ANALYST,"New York, NY",False,True
5798,11626400,10/8/19 18:44,DATA QUALITY ANALYST,"Glendale, CA",False,True
5799,11626418,2/20/19 0:10,ECOMMERCE DATA ANALYST,"Columbus, OH",False,False
5800,11626420,12/1/19 0:30,MANUFACTURING DATA ANALYST,"El Segundo, CA",False,True
5801,11626421,4/20/19 17:30,CLINICAL DATA ANALYST,"Seattle, WA",False,False
5802,11626432,3/15/19 3:41,DATA QUALITY ANALYST,"San Diego, CA",False,True
5803,11626448,2/24/19 2:00,BUSINESS DATA ANALYST,"Indianapolis, IN",False,False
5804,11626449,5/14/19 0:15,MANUFACTURING DATA ANALYST,"Oakland, CA",False,True
5805,11626452,12/27/19 15:00,DATA QUALITY ANALYST,"Los Angeles, CA",False,False
5806,11626478,11/4/19 21:00,MANUFACTURING DATA ANALYST,"Chicago, IL",False,True
5807,11626482,2/9/19 15:23,BUSINESS DATA ANALYST,"Houston, TX",False,False
5808,11626491,8/5/19 11:55,RESEARCH DATA ANALYST,"San Diego, CA",True,False
5809,11626493,1/18/19 17:00,BUSINESS DATA ANALYST,"Fremont, CA",False,False
5810,11626495,2/5/19 9:32,ECOMMERCE DATA ANALYST,"Santa Monica, CA",False,False
5811,11626496,5/30/19 14:16,MANUFACTURING DATA ANALYST,"San Diego, CA",False,False
5812,11626517,6/12/19 9:00,ECOMMERCE DATA ANALYST,"New York, NY",False,False
5813,11626537,10/14/19 12:50,DATA GOVERNANCE ANALYST,"Philadelphia, PA",False,False
5814,11626542,3/18/19 11:00,ECOMMERCE DATA ANALYST,"San Jose, CA",False,True
5815,11626562,2/1/19 10:30,ECOMMERCE DATA ANALYST,"New York, NY",False,False
5816,11626600,5/24/19 0:45,MANUFACTURING DATA ANALYST,"Torrance, CA",False,True
5817,11626634,3/23/19 11:00,DATA QUALITY ANALYST,"San Francisco, CA",True,False
5818,11626646,1/10/19 7:28,QA DATA ANALYST,"Evanston, IL",False,False
5819,11626712,8/29/19 2:55,ECOMMERCE DATA ANALYST,"San Diego, CA",False,False
5820,11626715,4/3/19 15:00,QA DATA ANALYST,"Santa Monica, CA",False,False
5821,11626724,7/9/19 15:00,TECHNICAL DATA ANALYST,"Chicago, IL",False,False
5822,11626733,3/16/19 23:34,TECHNICAL DATA ANALYST,"Plano, TX",True,False
5823,11626748,12/23/19 16:00,RESEARCH DATA ANALYST,"New York, NY",False,False
5824,11626770,3/6/19 12:07,SALES DATA ANALYST,"Los Angeles, CA",True,False
5825,11626771,6/9/19 21:45,TECHNICAL DATA ANALYST,"New York, NY",True,False
5826,11626799,10/5/19 23:11,RESEARCH DATA ANALYST,"Woodbridge, NJ",False,False
5827,11626806,1/7/19 18:00,DATA QUALITY ANALYST,"Los Angeles, CA",False,True
5828,11626812,9/16/19 22:50,TECHNICAL DATA ANALYST,"Chicago, IL",False,False
5829,11626826,4/9/19 17:10,DATA GOVERNANCE ANALYST,"Wilmington, DE",False,False
5830,11626872,4/6/19 12:20,FRAUD DATA ANALYST,"Stafford, TX",False,True
5831,11626882,5/25/19 21:56,ECOMMERCE DATA ANALYST,"Chicago, IL",False,False
5832,11626888,1/20/19 1:30,TECHNICAL DATA ANALYST,"Austin, TX",False,True
5833,11626902,5/23/19 21:45,BUSINESS DATA ANALYST,"El Segundo, CA",False,False
5834,11626917,9/5/19 5:31,DATA QUALITY ANALYST,"San Mateo, CA",False,False
5835,11626921,7/25/19 6:20,BUSINESS DATA ANALYST,"New York, NY",False,False
5836,11626932,1/23/19 22:00,MANUFACTURING DATA ANALYST,"San Francisco, CA",False,False
5837,11626942,6/10/19 0:09,BUSINESS DATA ANALYST,"New York, NY",False,False
5838,11626944,10/16/19 6:00,ECOMMERCE DATA ANALYST,"Dallas, TX",False,False
5839,11626951,2/10/19 23:45,FRAUD DATA ANALYST,"Phoenix, AZ",False,False
5840,11626962,12/14/19 16:00,DATA GOVERNANCE ANALYST,"Charlotte, NC",False,False
5841,11626976,11/30/19 20:30,BUSINESS DATA ANALYST,"El Segundo, CA",False,False
5842,11626993,7/7/19 15:15,DATA QUALITY ANALYST,"El Segundo, CA",True,False
5843,11627003,6/16/19 11:11,QA DATA ANALYST,"Pico Rivera, CA",False,False
5844,11627012,3/2/19 13:51,CLINICAL DATA ANALYST,"Brooklyn, NY",False,False
5845,11627022,5/11/19 6:19,OPERATIONS RESEARCH DATA ANALYST,"Jacksonville, FL",False,True
5846,11627068,9/10/19 7:00,DATA GOVERNANCE ANALYST,"Jersey City, NJ",False,False
5847,11627074,12/14/19 16:00,TECHNICAL DATA ANALYST,"Charlotte, NC",False,False
5848,11627081,3/18/19 22:27,TECHNICAL DATA ANALYST,"Palo Alto, CA",False,False
5849,11627083,6/28/19 9:15,RESEARCH DATA ANALYST,"San Francisco, CA",False,False
5850,11627104,3/24/19 1:44,BUSINESS DATA ANALYST,"Indianapolis, IN",True,False
5851,11627118,12/7/19 14:30,DATA QUALITY ANALYST,"National City, CA",False,False
5852,11627122,4/24/19 4:00,CLINICAL DATA ANALYST,"New York, NY",False,False
5853,11627124,3/26/19 10:35,BUSINESS DATA ANALYST,"Aurora, CO",False,False
5854,11627141,5/3/19 10:50,QA DATA ANALYST,"Tempe, AZ",False,False
5855,11627145,2/23/19 13:00,BUSINESS DATA ANALYST,"Foster City, CA",False,False
5856,11627152,10/26/19 0:57,TECHNICAL DATA ANALYST,"Denver, CO",False,False
5857,11627178,5/13/19 9:00,DIGITAL MARKETING DATA ANALYST,"San Francisco, CA",True,False
5858,11627211,8/22/19 20:00,QA DATA ANALYST,"Los Angeles, CA",False,False
5859,11627233,6/10/19 19:10,BUSINESS DATA ANALYST,"New York, NY",False,False
5860,11627238,2/13/19 18:20,CLINICAL DATA ANALYST,"San Diego, CA",False,False
5861,11627259,6/1/19 15:00,TECHNICAL DATA ANALYST,"San Jose, CA",False,False
5862,11627281,12/29/19 9:00,DATA QUALITY ANALYST,"Northbrook, IL",True,False
5863,11627289,5/3/19 9:40,DIGITAL MARKETING DATA ANALYST,"Phoenix, AZ",True,False
5864,11627296,5/23/19 12:44,DIGITAL MARKETING DATA ANALYST,"Los Angeles, CA",True,False
5865,11627304,2/27/19 17:45,BUSINESS DATA ANALYST,"New York, NY",False,False
5866,11627306,12/5/19 17:30,ECOMMERCE DATA ANALYST,"Philadelphia, PA",False,False
5867,11627318,7/21/19 21:00,DATA QUALITY ANALYST,"Redwood City, CA",True,False
5868,11627326,1/12/19 2:15,MANUFACTURING DATA ANALYST,"Scottsdale, AZ",True,False
5869,11627356,2/21/19 3:00,DATA QUALITY ANALYST,"Charlotte, NC",True,True
5870,11627358,7/12/19 2:00,ECOMMERCE DATA ANALYST,"Philadelphia, PA",False,False
5871,11627366,6/11/19 11:40,QA DATA ANALYST,"New York, NY",False,False
5872,11627379,7/11/19 12:00,TECHNICAL DATA ANALYST,"Mesa, AZ",False,False
5873,11627381,6/9/19 14:00,BUSINESS DATA ANALYST,"New York, NY",False,False
5874,11627415,8/15/19 9:00,DATA QUALITY ANALYST,"Lakewood, CO",True,True
5875,11627424,2/8/19 21:30,LOAN DATA ANALYST,"Oak Brook, IL",True,False
5876,11627433,8/16/19 1:30,CLINICAL DATA ANALYST,"New York, NY",False,False
5877,11627434,7/13/19 16:10,LOAN DATA ANALYST,"San Antonio, TX",False,False
5878,11627458,6/29/19 8:00,ECOMMERCE DATA ANALYST,"San Francisco, CA",False,False
5879,11627477,9/23/19 16:30,DATA QUALITY ANALYST,"Mountain View, CA",False,True
5880,11627479,8/16/19 8:00,ECOMMERCE DATA ANALYST,"New York, NY",False,False
5881,11627482,7/16/19 7:00,TECHNICAL DATA ANALYST,"San Jose, CA",False,False
5882,11627485,9/13/19 18:10,BUSINESS DATA ANALYST,"Culver City, CA",False,True
5883,11627486,10/19/19 17:00,ECOMMERCE DATA ANALYST,"San Jose, CA",False,False
